City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
549,Wajir,KE,1.7471,40.0573,76.19,59,4,14.03,clear sky
550,Urumqi,CN,43.3218,129.7634,8.94,90,39,1.88,scattered clouds
551,Roma,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
552,Wamba,PH,14.9167,120.55,80.67,74,79,7.7,broken clouds
553,Carnduff,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
554,Marawi,SS,4.8517,31.5825,78.87,28,52,3.0,broken clouds
555,Buraydah,SA,17.1495,42.6254,74.82,73,9,3.36,clear sky
556,Pochutla,MX,22.8909,-109.9124,72.7,53,20,4.0,few clouds
557,Shimoda,JP,35.1333,140.3,44.19,92,99,15.68,overcast clouds
558,Leningradskiy,RU,53.6907,33.5071,15.78,96,100,4.74,snow
559,Jutai,BR,-2.9248,-39.9167,80.71,74,99,12.73,overcast clouds
560,Temaraia,KI,3.0707,172.7902,82.06,79,39,16.91,scattered clouds
561,Klyuchi,RU,53.6907,33.5071,15.78,96,100,4.74,snow
562,Aporawan,PH,12.1791,125.5072,79.48,87,100,14.34,moderate rain
563,Taylorville,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
564,Sawtell,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
565,Bestobe,KZ,52.5369,62.4936,1.06,93,21,6.51,few clouds
566,Shishou,CN,43.3218,129.7634,8.94,90,39,1.88,scattered clouds
567,Usoke,TZ,-4.9667,39.8333,79.48,73,16,15.1,few clouds
568,Teguldet,RU,53.6907,33.5071,15.78,96,100,4.74,snow
569,Qandahar,AF,30.4362,61.8383,45.63,41,0,3.22,clear sky
570,Moses Lake,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
571,Barawe,SO,5.3505,48.5268,75.45,63,4,19.44,clear sky
572,Plopeni,RO,45.0667,25.9833,29.21,72,100,5.1,overcast clouds
573,Nhulunbuy,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
574,East Wenatchee Bench,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
575,Aranda De Duero,ES,43.4198,-4.7549,46.89,67,0,3.22,clear sky
576,Bolungarvik,IS,63.8424,-22.4338,30.67,86,75,3.44,broken clouds
577,Balabac,PH,12.1791,125.5072,79.48,87,100,14.34,moderate rain
578,Istok,RU,53.6907,33.5071,15.78,96,100,4.74,snow
579,Longlac,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
580,Bilibino,RU,53.6907,33.5071,15.78,96,100,4.74,snow
581,Rolim De Moura,BR,-2.9248,-39.9167,80.71,74,99,12.73,overcast clouds
582,Quatre Cocos,MU,-20.4081,57.7,73.26,69,72,14.5,broken clouds
583,Mosquera,CO,3.8587,-74.9313,79.03,77,88,3.4,overcast clouds
584,Gorno-Chuyskiy,RU,53.6907,33.5071,15.78,96,100,4.74,snow
585,Waddan,IL,31.61,34.7642,50.4,100,9,10.38,clear sky
586,Kisangani,PH,14.9167,120.55,80.67,74,79,7.7,broken clouds
587,Carutapera,BR,-2.9248,-39.9167,80.71,74,99,12.73,overcast clouds
588,Krasnyy Oktyabr,RU,53.6907,33.5071,15.78,96,100,4.74,snow
589,Ahuimanu,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
590,Miracema Do Tocantins,BR,-2.9248,-39.9167,80.71,74,99,12.73,overcast clouds
591,Mandurah,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
592,Port Hedland,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
593,Ekuvukeni,ZA,-33.9258,18.4232,68.41,76,0,7.0,clear sky
594,Poum,NC,-22.6667,167.4833,77.2,72,61,8.81,broken clouds
595,Shitanjing,CN,43.3218,129.7634,8.94,90,39,1.88,scattered clouds
596,Radolfzell,DE,54.25,12.4667,43.11,87,100,15.93,overcast clouds
597,Baffa,PK,24.1447,67.4497,64.51,47,0,7.18,clear sky
598,Jalu,IL,31.61,34.7642,50.4,100,9,10.38,clear sky
599,Kangaatsiaq,GL,77.484,-69.3632,-10.75,57,9,7.09,clear sky
600,Shar,KZ,52.5369,62.4936,1.06,93,21,6.51,few clouds
601,Licata,IT,37.2934,13.5264,39.9,65,1,7.23,clear sky
602,Zhongshu,CN,43.3218,129.7634,8.94,90,39,1.88,scattered clouds
603,Opuwo,NA,-26.6481,15.1594,74.23,60,6,22.95,clear sky
604,Teya,RU,53.6907,33.5071,15.78,96,100,4.74,snow
605,Aden,YE,12.7794,45.0367,75.29,73,5,9.62,clear sky
606,Havoysund,NO,69.3143,16.1194,28.38,93,100,11.5,overcast clouds
607,Waiouru,NZ,-46.6,168.3333,54.81,76,100,10.92,overcast clouds
608,Sacapulas,GT,14.3,-91.9167,86.54,64,0,9.93,clear sky
609,Bairiki,KI,3.0707,172.7902,82.06,79,39,16.91,scattered clouds
610,Dubovyy Umet,RU,53.6907,33.5071,15.78,96,100,4.74,snow
611,Kargil,IN,17.6212,77.9503,65.21,57,0,6.73,clear sky
612,Acapulco,MX,22.8909,-109.9124,72.7,53,20,4.0,few clouds
613,Gushikawa,JP,35.1333,140.3,44.19,92,99,15.68,overcast clouds
614,Singkang,ID,-3.6954,128.1814,86.14,74,20,5.75,few clouds
615,George Town,MY,5.4112,100.3354,80.53,92,20,4.61,haze
616,Milkovo,RU,53.6907,33.5071,15.78,96,100,4.74,snow
617,Katherine,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
618,Namatanai,PG,-2.0226,147.2712,84.38,73,100,5.77,overcast clouds
619,Kununurra,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
620,San Carlos Del Zulia,VE,8.5514,-71.2375,69.37,91,79,1.3,broken clouds
621,Meulaboh,ID,-3.6954,128.1814,86.14,74,20,5.75,few clouds
622,Steenbergen,NL,51.5842,4.3194,39.02,84,100,0.0,mist
623,Klaksvik,FO,62.2266,-6.589,41.92,74,38,47.85,scattered clouds
624,Excelsior Springs,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
625,Port Augusta,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
626,Rokytne,UA,49.1541,23.0297,28.8,96,100,4.09,light snow
627,Palana,RU,53.6907,33.5071,15.78,96,100,4.74,snow
628,Bose,CN,43.3218,129.7634,8.94,90,39,1.88,scattered clouds
629,Abu Dhabi,AE,24.4667,54.3667,67.96,84,0,9.37,clear sky
630,Dezhou,CN,43.3218,129.7634,8.94,90,39,1.88,scattered clouds
631,Blaj,RO,45.0667,25.9833,29.21,72,100,5.1,overcast clouds
632,Tarhunah,IL,31.61,34.7642,50.4,100,9,10.38,clear sky
633,Mareeba,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
634,Brandon,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
635,Guekedou,GN,10.9409,-14.2967,70.56,74,62,1.45,broken clouds
636,Griffith,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
637,Dubreuil,MU,-20.4081,57.7,73.26,69,72,14.5,broken clouds
638,Hirara,JP,35.1333,140.3,44.19,92,99,15.68,overcast clouds
639,Samaniego,CO,3.8587,-74.9313,79.03,77,88,3.4,overcast clouds
640,Zhigansk,RU,53.6907,33.5071,15.78,96,100,4.74,snow
641,Bela,PK,24.1447,67.4497,64.51,47,0,7.18,clear sky
642,Oktyabrskoye,RU,53.6907,33.5071,15.78,96,100,4.74,snow
643,Kamenka,RU,53.6907,33.5071,15.78,96,100,4.74,snow
644,Charters Towers,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
645,Abha,SA,17.1495,42.6254,74.82,73,9,3.36,clear sky
646,Sobolevo,RU,53.6907,33.5071,15.78,96,100,4.74,snow
647,Cuamba,MZ,-14.8031,36.5372,67.51,99,99,5.37,light rain
648,Niquelandia,BR,-2.9248,-39.9167,80.71,74,99,12.73,overcast clouds
649,Abu Kamal,SY,34.4506,40.9171,46.47,60,23,10.49,few clouds
650,Chiredzi,ZW,-21.05,31.6667,70.88,94,100,12.44,light rain
651,Amapa,BR,-2.9248,-39.9167,80.71,74,99,12.73,overcast clouds
652,Ngukurr,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
653,Lanxi,CN,43.3218,129.7634,8.94,90,39,1.88,scattered clouds
654,Esna,EG,24.0934,32.907,47.88,31,0,10.18,clear sky
655,Quelimane,MZ,-14.8031,36.5372,67.51,99,99,5.37,light rain
656,Saint-Augustin,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
657,Voskresenskoye,RU,53.6907,33.5071,15.78,96,100,4.74,snow
658,Nantucket,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
659,Clearwater,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
660,Flin Flon,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
661,Lakes Entrance,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
662,Chinhoyi,ZW,-21.05,31.6667,70.88,94,100,12.44,light rain
663,Kusa,RU,53.6907,33.5071,15.78,96,100,4.74,snow
664,Dzaoudzi,YT,-12.7887,45.2699,78.69,94,0,6.91,clear sky
665,Hudiksvall,SE,65.5842,22.1547,23.07,80,97,3.44,overcast clouds
666,Itoman,JP,35.1333,140.3,44.19,92,99,15.68,overcast clouds
667,Truro,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
668,Katav-Ivanovsk,RU,53.6907,33.5071,15.78,96,100,4.74,snow
669,Macamic,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
670,Sao Felix Do Xingu,BR,-2.9248,-39.9167,80.71,74,99,12.73,overcast clouds
671,Fasa,IR,25.2919,60.643,66.31,37,0,3.49,clear sky
672,Takoradi,GH,4.8699,-2.2405,77.7,87,1,3.8,clear sky
673,Bauchi,NG,5.5167,5.75,76.3,91,12,0.45,few clouds
674,Bardiyah,IL,31.61,34.7642,50.4,100,9,10.38,clear sky
675,Bodo,NO,69.3143,16.1194,28.38,93,100,11.5,overcast clouds
676,Tautira,NZ,-46.1927,168.8643,54.48,96,97,5.77,overcast clouds
677,Paragominas,BR,-2.9248,-39.9167,80.71,74,99,12.73,overcast clouds
678,Dickinson,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
679,Mitu,CO,3.8587,-74.9313,79.03,77,88,3.4,overcast clouds
680,Quang Ngai,VN,9.285,105.7244,76.17,82,33,8.93,scattered clouds
681,Sao Domingos,BR,-2.9248,-39.9167,80.71,74,99,12.73,overcast clouds
682,Toppenish,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
683,Ca Mau,VN,9.285,105.7244,76.17,82,33,8.93,scattered clouds
684,Thatta,PK,24.1447,67.4497,64.51,47,0,7.18,clear sky
685,Kamyshla,RU,53.6907,33.5071,15.78,96,100,4.74,snow
686,Puerto Baquerizo Moreno,EC,-0.7393,-90.3518,74.59,85,67,7.47,broken clouds
687,Karaton,KZ,52.5369,62.4936,1.06,93,21,6.51,few clouds
688,Kloulklubed,TL,-8.9266,125.4092,68.07,71,95,3.74,overcast clouds
689,Velikovechnoye,RU,53.6907,33.5071,15.78,96,100,4.74,snow
690,Adre,TD,13.4667,22.2,65.53,21,50,13.09,scattered clouds
691,Marienburg,SR,5.8833,-55.0833,78.82,89,40,5.75,scattered clouds
692,Port Macquarie,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
693,Xining,CN,43.3218,129.7634,8.94,90,39,1.88,scattered clouds
694,Xiaoweizhai,CN,43.3218,129.7634,8.94,90,39,1.88,scattered clouds
695,Mishkino,RU,53.6907,33.5071,15.78,96,100,4.74,snow
696,Camabatela,AO,-12.7761,15.7392,59.79,81,96,1.54,overcast clouds
697,Ritchie,ZA,-33.9258,18.4232,68.41,76,0,7.0,clear sky
698,Mahibadhoo,MV,-0.6,73.0833,80.98,67,91,16.26,overcast clouds
699,Sakata,JP,35.1333,140.3,44.19,92,99,15.68,overcast clouds
700,Maniitsoq,GL,77.484,-69.3632,-10.75,57,9,7.09,clear sky
701,Amposta,ES,43.4198,-4.7549,46.89,67,0,3.22,clear sky
702,Turayf,SA,17.1495,42.6254,74.82,73,9,3.36,clear sky
703,Guerrero Negro,MX,22.8909,-109.9124,72.7,53,20,4.0,few clouds
704,Tarata,BO,-17.6167,-66.0167,64.08,66,94,5.64,overcast clouds
